OBJECTID,SETTLEMENT,REG_NAME,DIST_NAME,X,Y,house_count,shape name
10824,Dhagax case,Togdheer,Owdweyne,45.00620627,9.7598321,78,SHEIKH
637,Cago,Bari,Bossaso,49.21847153,10.99627972,78,BOSSASO
3186,Illow abow,Bay,Baydhaba,43.53620911,3.127059936,78,BAIDOA
2469,Dariley,Hiraan,Jalalaqsi,45.62200928,3.539619922,78,JALALAQSI
233,Dacawaley,Woqooyi Galbeed,Hargeysa,44.75877621,9.81417835,78,SHEIKH
5303,Hasanley,Galgaduud,Ceel Dheer,47.22944,4.00484,78,EL DHERE
1013,Sanlaawaha,Woqooyi Galbeed,Gebiley,43.52310181,9.675789833,78,GABILEY
10242,Godka,Bay,Buur Hakaba,44.01522064,2.750570059,78,BURHAKABA
228,Dhega cadde,Woqooyi Galbeed,Hargeysa,44.77363505,9.83575093,78,SHEIKH
4793,Goley,Gedo,Garbahaarey,42.41262,3.20355,78,BURDUBO
240,Laaleyska,Woqooyi Galbeed,Hargeysa,43.84705395,9.571141703,78,HARGEISA
910,Camadheere,Togdheer,Owdweyne,45.07849884,9.249600411,78,ODWAYNE
2903,Daqalow,Hiraan,Belet Weyne,45.28704435,4.498430623,78,BELET WEYNE
6895,Qansax sheb,Bay,Baydhaba,43.32123184,2.829780102,78,BAIDOA
6514,Bender,Gedo,Baardheere,42.27230072,2.298000097,77,BARDERA
3226,Maroodile,Bay,Baydhaba,43.6073494,3.213720083,77,BAIDOA
2358,Baliyar,Bari,Qandala,50.45891,10.82401,77,QANDALA
5400,Garsay kuusa,Juba Hoose,Badhaadhe,41.62039948,-0.701600015,77,BADHADHE
684,El arare,Bari,Qandala,50.2983017,10.75010014,77,QANDALA
5909,Munfuudhi,Juba Dhexe,Bu'aale,42.61859131,0.811770022,77,BUAALE
304,Guulma weydo 2,Woqooyi Galbeed,Gebiley,43.60260727,9.67088636,77,GABILEY
6382,Dabo dheer,Gedo,Baardheere,42.27391052,2.151639938,77,BARDERA
10746,Shariif madoobe,Woqooyi Galbeed,Gebiley,43.90717,9.8651,77,GABILEY
2487,Gumarrey,Hiraan,Jalalaqsi,45.51319122,3.413209915,77,JALALAQSI
9771,Sooni,Shabelle Hoose,Qoryooley,44.71247101,1.840520024,77,MARKA
5520,Buur koy,Juba Hoose,Jamaame,42.59947967,-0.029890001,77,JAMAAME WEST
11227,Balqoomo,Bari,Qardho,49.11595,9.54423,77,GARDO
7285,Farsamada,Banadir,Banadir,45.3136,2.0273,77,WABERI
345,Balli abokor,Togdheer,Burco,45.78221436,8.97819428,77,BURAO
7316,Aw cusmaanka,Banadir,Banadir,45.33975,2.032383,77,HAMAR WEYN
814,Usgure,Mudug,Jariiban,49.41601724,7.518322034,76,EYL
10633,Kunyo warabe,Bay,Baydhaba,43.78564835,3.014290094,76,BAIDOA
3012,Sciaule ali mai,Bakool,Tayeeglow,44.68050003,3.727799892,76,TIYEGLO
6343,Qotiileey,Gedo,Baardheere,42.28303909,2.105340004,76,BARDERA
2954,Deygab,Bakool,Xudur,44.13665009,3.983740091,76,HUDUR
3341,Haro buyo,Gedo,Belet Xaawo,41.72069931,3.299400092,76,EL WAK
11157,Maga qurun (higlada),Mudug,Jariiban,48.99724,7.07849,76,JARIBAN
238,Carro baydhay,Woqooyi Galbeed,Hargeysa,44.35326781,9.69249156,76,HARGEISA
1018,Shambacayno,Woqooyi Galbeed,Gebiley,43.70716095,9.620439529,76,GABILEY
7487,Kaluunka,Banadir,Banadir,45.357817,2.04465,76,ABDUL AZIZ
3271,Tuugar,Bay,Baydhaba,43.56824875,3.24732995,76,BAIDOA
67,Dhadaaro,Woqooyi Galbeed,Gebiley,43.67286,9.55276,76,GABILEY
7554,Jirdhiska,Banadir,Banadir,45.3401,2.05962,76,YAQSHID
7456,Casha iii,Banadir,Banadir,45.334017,2.042683,76,WARDEGLY
11320,Xidid,Bari,Qardho,49.8655,9.31553,76,BENDER BAYLA
6625,Gantamaa,Gedo,Baardheere,41.84109116,2.418270111,76,BARDERA
3197,Jirkaah,Bay,Baydhaba,43.54121017,3.165400028,76,BAIDOA
7374,Seddex burood,Banadir,Banadir,45.30535,2.0375,76,HODAN
966,Einleh,Woqooyi Galbeed,Hargeysa,44.10169983,9.347200394,76,BALIGUBADLE
6969,Muddule,Bay,Baydhaba,43.395401,2.914870023,75,BAIDOA
40,Gurayar,Woqooyi Galbeed,Gebiley,43.48512,9.74385,75,GABILEY
3324,El dao,Gedo,Garbahaarey,42.01810074,3.369600058,75,GARBAHAREY
3174,Halule,Bay,Baydhaba,43.61391067,3.176320076,75,BAIDOA
7322,Via ajito,Banadir,Banadir,45.337467,2.033117,75,HAMAR WEYN
7700,Horseed 2,Shabelle Hoose,Afgooye,45.16613005,2.099407387,75,AFGOI
965,Duburaha,Woqooyi Galbeed,Gebiley,43.70589829,9.591119766,75,GABILEY
5510,Mukyoow,Juba Hoose,Jamaame,42.6262207,-0.04211,75,JAMAAME WEST
3056,Baidoa,Bay,Baydhaba,43.64690018,3.117180109,75,BAIDOA
7152,Bulo gian,Shabelle Hoose,Marka,44.80020142,1.769600034,75,MARKA
76,Ijaara hose,Woqooyi Galbeed,Gebiley,43.64397,9.60835,75,GABILEY
5741,Bulo shidad,Juba Dhexe,Jilib,42.7228,0.4793,75,JILIB WEST
4802,Iskri,Gedo,Luuq,42.98157,3.86455,75,WAJID
836,Dogob,Nugaal,Burtinle,48.60694885,8.054439545,75,GAROWE
159,Raamaale,Togdheer,Sheikh,45.50842384,10.01560652,75,SHEIKH
6137,Buur fuul,Juba Dhexe,Saakow,42.4906311,1.608629942,75,SAKOW
6941,Balleey,Gedo,Garbahaarey,42.46829987,2.882899999,74,BARDERA
749,Las goriga,Bari,Bossaso,49.14970016,11.09739971,74,BOSSASO
6709,Allenta,Bay,Diinsoor,42.98199844,2.522599936,74,DINSOOR
4836,Yup grable wp,Gedo,Luuq,42.95,3.77895,74,WAJID
7736,Abdi abshir,Shabelle Hoose,Afgooye,45.15589951,2.108007238,74,AFGOI
372,Muusa qudaar,Togdheer,Buuhoodle,46.59799496,8.32830239,74,BUHODLE
9841,Sadiiq,Shabelle Hoose,Qoryooley,44.76483917,1.904809952,74,AWDHEEGLE
7669,Xawa cabdi,Shabelle Hoose,Afgooye,45.17672352,2.089458523,74,AFGOI
8679,Is-gaad,Shabelle Hoose,Afgooye,45.29111099,2.663889885,74,JOWHAR
427,Lafweyn,Sool,Xudun,47.25524865,9.28552214,74,HUDUN
8216,Doomcadale,Shabelle Hoose,Afgooye,45.28633881,2.444819927,74,BALAD
11271,Farbarwaago,Nugaal,Eyl,49.46415,8.20141,74,GAROWE
10331,Daabale,Bay,Buur Hakaba,44.02021027,2.827830076,74,BURHAKABA
4813,Rub dhule,Bay,Baydhaba,43.18917,3.36351,73,BERDALE
7365,Dugsugasare banadir,Banadir,Banadir,45.30884,2.03717,73,HODAN
6257,Aliowkerow,Bay,Diinsoor,42.49533,1.8971,73,DINSOOR
10945,Caamo-xadhigle,Sool,Laas Caanood,47.4697,8.23521,73,LAS ANOD
5646,Mombaasa,Juba Hoose,Jamaame,42.76195145,0.211510002,73,JAMAAME WEST
8050,Eladi mir mau,Shabelle Dhexe,Balcad,45.38180161,2.329400063,73,BALAD
10638,Laqaadi waay,Bay,Buur Hakaba,44.66910934,3.01967001,73,BURHAKABA
10410,Raarka,Bay,Buur Hakaba,44.09159088,2.880800009,73,BURHAKABA
8120,Mareerta,Shabelle Hoose,Wanla Weyn,44.79693985,2.392159939,73,WANLEWEYNE
8071,Muriale,Shabelle Dhexe,Balcad,45.33444977,2.350830078,72,BALAD
7351,Dumeystikada,Banadir,Banadir,45.3406,2.03658,72,HAMAR WEYN
11,Biyo cas,Woqooyi Galbeed,Hargeysa,43.85376,9.73521,72,HARGEISA
8608,Daba galay,Shabelle Hoose,Wanla Weyn,45.0626297,2.626319886,72,WANLEWEYNE
2320,Kalabayr,Nugaal,Burtinle,48.10565702,7.974997872,72,GAROWE
4819,Suban,Bakool,Rab Dhuure,43.30908,4.0344,72,WAJID
38,Galooley 2,Woqooyi Galbeed,Gebiley,43.67872,9.701,72,GABILEY
9668,Kamiirow,Shabelle Hoose,Marka,44.6907,1.77438,72,MARKA
3049,Baahan,Bay,Baydhaba,43.45283127,3.081890106,72,BAIDOA
7335,Xaaji qayrow,Banadir,Banadir,45.324383,2.035217,72,HAWAL WADAG
25,Malugta hose,Woqooyi Galbeed,Hargeysa,43.95739,9.82661,72,HARGEISA
7125,Bashir beere,Bay,Baydhaba,43.41930008,3.040119887,72,BAIDOA
6900,Dure emed,Bay,Qansax Dheere,42.92974091,2.833659887,72,QANSAH DHEERE
10764,Dabataxan,Woqooyi Galbeed,Hargeysa,43.92789,9.21435,71,BALIGUBADLE
968,Farah baladi,Woqooyi Galbeed,Hargeysa,44.08555984,9.668609619,71,HARGEISA
8185,Awkuule,Shabelle Hoose,Wanla Weyn,44.7932,2.42415,71,WANLEWEYNE
10814,Buurta-sheikh,Togdheer,Sheikh,45.16178,9.96984,71,SHEIKH
7424,Shabelle 2,Shabelle Hoose,Afgooye,45.30538,2.04059,71,HODAN
5854,Libaanga,Juba Dhexe,Jilib,42.7131691,0.662530005,71,JILIB WEST
9677,Shufeeri,Shabelle Hoose,Marka,44.70656,1.77727,71,MARKA
368,Balli dandan,Togdheer,Buuhoodle,46.53064905,8.20100769,71,BUHODLE
3259,Sinqo,Bay,Baydhaba,43.52135849,3.110899925,71,BAIDOA
994,Jabdhurwaa,Woqooyi Galbeed,Hargeysa,44.42554092,9.30136013,71,HARGEISA
7676,Shabeele,Shabelle Hoose,Afgooye,45.17153927,2.090921351,71,AFGOI
4800,Isbaro,Gedo,Luuq,42.71254,3.80133,71,LUUQ
6756,Dec curbes,Gedo,Ceel Waaq,41.04850006,2.59800005,71,EL WAK
3311,Ceel guduud,Gedo,Garbahaarey,42.59999847,3.07979989,70,BURDUBO
11337,Dhalmado,Bari,Iskushuban,50.00661,10.31093,70,ISKUSHUBAN
5790,Biliq maro,Juba Dhexe,Jilib,42.95964813,0.543079972,70,JILIB EAST
3212,Leked,Bay,Baydhaba,43.86687088,3.086019992,70,BAIDOA
7321,Buteera,Banadir,Banadir,45.34338,2.0331,70,HAMAR WEYN
10144,Dooday,Bay,Buur Hakaba,44.06584168,2.623029947,70,BURHAKABA
6253,Gumaray,Juba Dhexe,Saakow,42.43692,1.89534,70,SAKOW
5716,Xayo,Juba Hoose,Afmadow,41.81446075,0.434280008,70,AFMADOW
10654,Buulo dhenforur,Bay,Buur Hakaba,44.04893875,3.032429933,70,BURHAKABA
10753,Airaxmaanka,Woqooyi Galbeed,Hargeysa,43.92855,9.54849,70,HARGEISA
7841,Aw sacad aawow,Shabelle Hoose,Afgooye,45.2047615,2.175499916,70,AFGOI
10949,Habasyo,Sool,Laas Caanood,47.42964,8.16293,70,LAS ANOD
9325,Aadan harmey,Shabelle Hoose,Sablaale,43.92398071,1.437369943,70,SABLALE
185,Xaliimaale,Awdal,Borama,43.17303592,10.23580324,69,BORAMA
65,Ceel baxay,Woqooyi Galbeed,Gebiley,43.6524,9.62762,69,GABILEY
5635,Rama guda,Juba Hoose,Afmadow,40.99879837,0.172900006,69,AFMADOW
3151,Golaai,Bay,Baydhaba,43.53807831,3.076080084,69,BAIDOA
3251,Salbuko,Bay,Baydhaba,43.61272812,3.153059959,69,BAIDOA
8561,Laangalool,Shabelle Hoose,Wanla Weyn,45.05522919,2.60649991,69,WANLEWEYNE
880,Xamur,Nugaal,Burtinle,49.15204909,7.953618007,69,EYL
7311,Aw aweeska,Banadir,Banadir,45.34065,2.03085,69,HAMAR WEYN
2497,Kabxanlow,Hiraan,Bulo Burto,45.6024704,3.658080101,69,BULO BURTI
10528,Deega,Bay,Buur Hakaba,44.10052872,2.948379993,69,BURHAKABA
864,Lavadulli,Nugaal,Garoowe,48.86999893,8.452799797,69,GAROWE
3260,Suge weyne,Bay,Baydhaba,43.49644852,3.278249979,68,BAIDOA
10768,Dabataxan,Woqooyi Galbeed,Hargeysa,43.83662851,9.335835052,68,HARGEISA
936,Sugsade,Togdheer,Sheikh,45.3691597,9.952890396,68,SHEIKH
911,Cudanlay,Togdheer,Buuhoodle,46.48099136,8.32779026,68,BUHODLE
4841,Ceeldheere,Bakool,Rab Dhuure,43.16699,4.18806,68,RABDURE
4767,Babaa,Gedo,Luuq,42.13525,3.73997,68,LUUQ
8362,Xarbiga,Shabelle Hoose,Wanla Weyn,44.82870102,2.514529943,68,WANLEWEYNE
11393,Dhosheey oormole,Juba Dhexe,Jilib,42.72786,0.45854,68,JILIB EAST
7422,Lanta duumada,Banadir,Banadir,45.35015,2.0405,68,SHANGANI
5011,Erir,Mudug,Gaalkacyo,47.00009918,6.721099853,67,GALKAYU SOUTH
5739,Makuuni,Juba Dhexe,Jilib,42.71170044,0.47885999,67,JILIB WEST
9216,Mudun,Shabelle Hoose,Baraawe,43.99245071,1.162430048,67,BRAVA
6151,Dhokay,Juba Dhexe,Saakow,42.39191818,1.670799971,67,SAKOW
8647,Balcad,Shabelle Hoose,Wanla Weyn,45.04914154,2.649542005,67,WANLEWEYNE
4974,Baaduin,Mudug,Hobyo,47.92110062,5.350599766,67,HOBYO
7207,Xanlaay,Shabelle Hoose,Marka,44.81644821,1.891849995,67,MARKA
10938,Nurdaqo,Sool,Laas Caanood,47.42918,8.5263,67,LAS ANOD
7740,Mohamed ga'al,Shabelle Hoose,Afgooye,45.15533175,2.108808816,67,AFGOI
958,Daradawanle,Woqooyi Galbeed,Hargeysa,44.19293976,9.995619774,67,HARGEISA
10661,Borama,Bay,Baydhaba,43.63932037,3.034790039,67,BAIDOA
5796,Sencar aveggio,Juba Hoose,Afmadow,41.62950134,0.552399993,67,AFMADOW
8914,Jabada carbeed,Shabelle Dhexe,Cadale,45.96849823,2.798099994,67,RAGA ELLE
298,Gogeysa,Woqooyi Galbeed,Gebiley,43.58966571,9.75393064,67,GABILEY
27,Sanlawe-galbed,Woqooyi Galbeed,Gebiley,43.74258,9.66487,67,GABILEY
5734,Amnney,Juba Dhexe,Jilib,42.7473793,0.473060012,66,JILIB EAST
7296,Harar,Banadir,Banadir,45.31335,2.029067,66,WABERI
3039,Asha fartow,Bay,Baydhaba,43.56785965,3.273859977,66,BAIDOA
346,Kaam barwaaqo,Togdheer,Burco,45.70824895,9.55089289,66,BURAO
5760,Jilabdo,Juba Hoose,Afmadow,41.89749908,0.502499997,66,AFMADOW
3069,Bulo balamal,Bay,Baydhaba,43.75059891,3.532999992,66,BAIDOA
60,Gogaysa hoose,Woqooyi Galbeed,Gebiley,43.70119,9.75244,66,GABILEY
4790,Durshenley,Gedo,Luuq,42.95234,3.86221,66,WAJID
7110,Bedanbedey,Bay,Baydhaba,43.46604919,3.031879902,66,BAIDOA
4817,Sharify/masirka,Gedo,Luuq,42.94631,3.9197,66,WAJID
47,Argeeg,Woqooyi Galbeed,Gebiley,43.4079,9.75774,66,GABILEY
11375,Mali axmed,Woqooyi Galbeed,Hargeysa,44.46656,9.36622,66,HARGEISA
6178,Caragleey,Juba Dhexe,Saakow,42.31813,1.74321,66,SAKOW
10225,Jembecada,Bay,Buur Hakaba,43.85454941,2.732359886,65,BURHAKABA
3248,Reydabale,Bay,Baydhaba,43.6175499,3.300080061,65,BAIDOA
61,Agamso,Woqooyi Galbeed,Gebiley,43.72096,9.68339,65,GABILEY
11367,Sharmake,Woqooyi Galbeed,Hargeysa,44.17258,9.42407,65,BALIGUBADLE
8036,Kaxyalo,Shabelle Dhexe,Balcad,45.65082932,2.307739973,65,WARSHEIKH
302,Magaalo farxaan,Woqooyi Galbeed,Gebiley,43.50544422,9.50737131,65,GABILEY
5299,Faax,Mudug,Xarardheere,48.164,4.82841,65,HARADHERE
805,Godod,Mudug,Gaalkacyo,47.62382126,6.952320099,65,GALKAYU NORTH
640,Cal marthat,Bari,Bandarbeyla,50.35089874,8.667900086,65,DANGOROYO
11356,Gumburah ooda,Woqooyi Galbeed,Hargeysa,44.06568,9.25439,65,BALIGUBADLE
713,Godobyar,Bari,Bandarbeyla,50.07267923,8.705915566,65,DANGOROYO
5711,Jiima,Juba Dhexe,Jilib,42.7217598,0.419380009,65,JILIB WEST
526,Qoof,Sanaag,Ceerigaabo,47.55884106,10.03802551,65,ERIGAVO
9884,Dureerdher,Shabelle Hoose,Qoryooley,44.51425,2.09831,65,AWDHEEGLE
10769,Kaabada,Woqooyi Galbeed,Hargeysa,44.46497,8.849,65,BALIGUBADLE
3328,El gurgura,Gedo,Garbahaarey,41.9720993,3.35010004,65,GARBAHAREY
9837,Buulo jadiid,Shabelle Hoose,Qoryooley,44.72034245,1.903305848,65,MARKA
6892,Lulaaye,Bay,Baydhaba,43.44023,2.82806,65,BAIDOA
6262,Caleyow kerrow,Juba Dhexe,Saakow,42.45198059,1.902529955,64,SAKOW
6289,Giuarei,Bay,Diinsoor,42.71889877,1.970700026,64,DINSOOR
7726,Jubba 2,Shabelle Hoose,Afgooye,45.15702814,2.106569309,64,AFGOI
5880,Araroba,Juba Hoose,Afmadow,41.52719879,0.729700028,64,AFMADOW
11089,Fadhigab,Sool,Taleex,48.08872,9.24954,64,TALEH
279,Kalqorey,Woqooyi Galbeed,Hargeysa,43.98445118,9.87317912,64,HARGEISA
9540,Limaan (raamo),Shabelle Hoose,Marka,44.6246109,1.719820023,64,MARKA
2477,El gargaro,Hiraan,Bulo Burto,45.72769928,4.278800011,64,MAHAS
2449,Bioma,Hiraan,Jalalaqsi,45.29850006,3.272099972,64,JALALAQSI
10976,Meygaag,Mudug,Gaalkacyo,46.92515,6.6953,64,GALKAYU SOUTH
9459,Sinai,Shabelle Hoose,Marka,44.6588,1.67134,64,MARKA
8317,Den wadaag,Shabelle Hoose,Wanla Weyn,44.96233022,2.493360043,64,WANLEWEYNE
7705,Xaafaa,Shabelle Hoose,Afgooye,45.16483098,2.100136318,64,AFGOI
5951,Aiifelle,Juba Dhexe,Jilib,43.27899933,0.902800024,64,JILIB EAST
5682,Bashiir mataambow,Juba Hoose,Jamaame,42.73682022,0.306140006,64,JAMAAME WEST
798,Balanbal,Mudug,Gaalkacyo,48.14234924,7.448989868,64,JARIBAN
5570,Kor kaamar,Juba Hoose,Jamaame,42.67625046,0.042119999,64,JAMAAME WEST
7205,Hantiwadaag,Shabelle Hoose,Qoryooley,44.7789,1.88721,64,MARKA
646,Ciddei jebis,Bari,Qardho,50.07160187,9.797499657,64,BENDER BAYLA
7235,Sh. usman,Shabelle Hoose,Afgooye,44.97852,1.95014,64,MARKA
10449,Loowley,Bay,Buur Hakaba,43.98730087,2.901459932,64,BURHAKABA
5697,J. homboy,Juba Dhexe,Jilib,42.80969,0.36657,64,JILIB EAST
3206,Kormari,Bay,Baydhaba,43.21641159,3.150799989,63,BERDALE
6885,Borgof,Bay,Baydhaba,43.27870178,2.821700097,63,BAIDOA
3261,Suge yarre,Bay,Baydhaba,43.48764038,3.256230116,63,BAIDOA
180,Il waabey,Awdal,Borama,43.20407404,9.87623362,63,BORAMA
7950,Sabuun,Shabelle Hoose,Afgooye,45.08050156,2.250999927,63,AFGOI
11348,Waracle,Bari,Iskushuban,50.54471,10.02461,63,ISKUSHUBAN
11050,Bacaroor,Sool,Xudun,47.91452,8.89175,63,TALEH
961,Dhalanya dhuex,Woqooyi Galbeed,Hargeysa,43.98841095,9.800660133,63,HARGEISA
5511,Baqdaad,Juba Hoose,Jamaame,42.65446854,-0.041839998,63,JAMAAME WEST
7343,Turdho,Banadir,Banadir,45.30721,2.03588,63,HODAN
11357,Gawl,Woqooyi Galbeed,Hargeysa,44.06036,9.31352,63,BALIGUBADLE
10963,Mahan,Mudug,Galdogob,47.34335,7.09264,63,GALKAYU NORTH
10235,Dukaanka,Bay,Buur Hakaba,43.82820892,2.746049881,63,BURHAKABA
2468,Damalle,Hiraan,Jalalaqsi,45.60663986,3.420109987,63,JALALAQSI
4927,Gheriale,Galgaduud,Ceel Dheer,46.48189926,4.152699947,63,EL BUR
5965,Soomba,Juba Dhexe,Bu'aale,42.60702896,0.962360024,62,BUAALE
598,Walaalgo,Awdal,Borama,43.27759933,9.851400375,62,BORAMA
3093,Caddi qoqonay,Bay,Baydhaba,43.51718198,3.104454786,62,BAIDOA
6730,Gabri sero ali,Gedo,Baardheere,41.86949921,2.549999952,62,BARDERA
7404,Isbiimo,Banadir,Banadir,45.34987,2.03972,62,SHANGANI
3100,Cumarow,Bay,Baydhaba,43.61481857,3.285589933,62,BAIDOA
301,Canjeel,Woqooyi Galbeed,Gebiley,43.8077955,9.95961765,62,GABILEY
10266,Xudow,Bay,Buur Hakaba,43.79410172,2.771990061,62,BURHAKABA
5292,Durdur,Galgaduud,Ceel Dheer,47.67766,4.38555,62,EL DHERE
5507,Raaxoole,Juba Hoose,Jamaame,42.60311127,-0.04707,62,JAMAAME WEST
6041,Uar esgudud,Gedo,Baardheere,41.38199997,1.270200014,62,BARDERA
5825,Kuulow,Juba Dhexe,Jilib,42.70130158,0.60088998,62,JILIB WEST
937,Ximan,Togdheer,Sheikh,45.50246811,9.859080314,62,SHEIKH
4785,Daghaye,Gedo,Garbahaarey,42.27998,3.25809,62,GARBAHAREY
11346,Tebin,Bari,Bandarbeyla,50.06898,8.5444,62,DANGOROYO
11092,Xadhaadh,Sool,Xudun,48.02671,9.10319,62,TALEH
6882,Far weeyn dur,Gedo,Garbahaarey,42.37110138,2.819600105,61,BARDERA
533,Yagoomas,Sanaag,Ceerigaabo,47.16575738,10.70844022,61,ERIGAVO
3079,Buulo marer,Bay,Baydhaba,44.06935883,3.301870107,61,BAIDOA
8645,Doonka,Shabelle Hoose,Wanla Weyn,44.86354065,2.648370028,61,WANLEWEYNE
72,Geel,Woqooyi Galbeed,Gebiley,43.50867,9.63781,61,GABILEY
7657,Anfac,Shabelle Hoose,Afgooye,45.18358423,2.087639181,61,AFGOI
9163,Baqdad,Shabelle Dhexe,Cadale,46.33127,3.03296,61,ADALE
6010,Uar gallo,Juba Hoose,Afmadow,41.1473999,1.128600001,61,AFMADOW
6012,Lebi,Juba Hoose,Afmadow,41.80529,1.13629,61,HAGAR
6023,Warqiao,Juba Hoose,Afmadow,42.18032,1.18913,61,HAGAR
3109,Dhahiro,Bay,Baydhaba,43.59531021,3.087470055,61,BAIDOA
11130,,Nugaal,Burtinle,48.0752,7.92675,61,BURTINLE
9129,Dhurwayle,Shabelle Dhexe,Jowhar,45.46141052,2.95897007,61,MAHADAY
9740,Marsaan,Shabelle Hoose,Marka,44.7299118,1.817319989,61,MARKA
10642,Madina,Bay,Baydhaba,43.65074921,3.02557993,61,BAIDOA
9693,Daanti,Shabelle Hoose,Marka,44.66292953,1.783069968,61,MARKA
6957,Mowkubow,Bay,Qansax Dheere,43.01480865,2.898400068,61,QANSAH DHEERE
631,Bur meirale,Bari,Bossaso,49.52140045,10.5302,61,UFEYN
10953,Mareerle/ jidiinka,Sool,Laas Caanood,47.47931,8.16076,61,LAS ANOD
566,Bixin,Sanaag,Ceel Afweyn,47.0866391,10.11380853,60,EL AFWEYN
5405,Jiroole,Juba Hoose,Kismaayo,42.31155014,-0.62996,60,KISMAYO
8492,Raama shariif,Shabelle Hoose,Wanla Weyn,45.11756897,2.579180002,60,WANLEWEYNE
5894,Scianlei,Juba Dhexe,Jilib,43.27939987,0.778999984,60,JILIB EAST
5968,Bidi,Juba Dhexe,Bu'aale,42.6189003,0.970300019,60,BUAALE
967,Fadhixun,Woqooyi Galbeed,Hargeysa,43.76623154,9.415160179,60,HARGEISA
4786,Dambal calin,Bay,Baydhaba,43.40351,3.11768,60,BAIDOA
10977,Dareerto,Mudug,Gaalkacyo,47.66452,7.21188,60,GALKAYU NORTH
3285,Warabale,Bay,Baydhaba,43.62742996,3.234970093,60,BAIDOA
7440,Shabelle,Banadir,Banadir,45.34676,2.04132,60,BONDERE
7474,Rashid,Banadir,Banadir,45.3569,2.043667,60,ABDUL AZIZ
7503,Al mustaqim,Banadir,Banadir,45.365067,2.04675,60,KARAN
10757,Reer iidlaha,Woqooyi Galbeed,Hargeysa,43.74299,9.44397,60,HARGEISA
8951,Leebo xeera,Shabelle Dhexe,Jowhar,45.64707184,2.810519934,60,JOWHAR
760,Meeladeen,Bari,Iskushuban,49.80865097,10.43476963,60,ISKUSHUBAN
10767,Baliga indecase,Woqooyi Galbeed,Hargeysa,43.83482,9.33531,60,HARGEISA
294,Dabo meygaag,Woqooyi Galbeed,Hargeysa,44.01818033,9.29140915,60,BALIGUBADLE
10110,Sodori,Bay,Buur Hakaba,43.98897934,2.548629999,60,BURHAKABA
10803,Moga cas,Woqooyi Galbeed,Hargeysa,44.83729,9.88283,60,SHEIKH
281,Kala baydh,Woqooyi Galbeed,Hargeysa,43.97117317,9.87608694,60,HARGEISA
5053,Washiir,Mudug,Hobyo,48.53030014,6.202899933,59,HOBYO
5438,Ditta sara,Juba Hoose,Kismaayo,41.4219017,-0.320199997,59,BADHADHE
4985,Ceel bacduur,Mudug,Hobyo,49.08129883,6.422299862,59,HOBYO
278,Buul,Woqooyi Galbeed,Hargeysa,43.96042418,9.88383112,59,HARGEISA
10815,Guran,Togdheer,Owdweyne,45.02512,9.85234,59,SHEIKH
3348,Makuboy,Gedo,Garbahaarey,43.05472946,3.094259978,59,BERDALE
5900,Mada addomat,Juba Dhexe,Jilib,43.22269821,0.799099982,59,JILIB EAST
10190,Erjeegle,Bay,Buur Hakaba,43.65079117,2.691420078,59,BURHAKABA
6764,El dudu,Gedo,Ceel Waaq,41.76779938,2.61980009,59,EL WAK
3066,Borame,Bay,Baydhaba,43.19538879,3.317320108,59,BERDALE
5439,Yaaq bulle,Juba Hoose,Kismaayo,42.41051865,-0.314590007,59,KISMAYO
3003,Mesaar,Bakool,Tayeeglow,44.58539963,3.992010117,59,TIYEGLO
7409,Cuuryaamiinta,Banadir,Banadir,45.34596,2.03997,59,BONDERE
832,Dheganle,Nugaal,Burtinle,48.79777908,7.800000191,59,GAROWE
650,Cubocso,Bari,Iskushuban,50.12810135,10.02900028,58,ISKUSHUBAN
10652,Bercadle,Bay,Buur Hakaba,44.13169861,3.032200098,58,BURHAKABA
7661,Xakbole,Shabelle Hoose,Afgooye,45.18319817,2.087990876,58,AFGOI
44,Sareyaha,Woqooyi Galbeed,Gebiley,43.61664,9.76112,58,GABILEY
6148,Hilo amin,Juba Dhexe,Saakow,42.43275,1.64741,58,SAKOW
754,Liqaan,Bari,Qardho,49.60194016,9.785280227,58,GARDO
7901,Maddiina,Shabelle Hoose,Afgooye,45.21506119,2.224620104,58,AFGOI
10355,Mahadoy,Bay,Buur Hakaba,44.21622086,2.844189882,58,BURHAKABA
8175,Xagarow,Shabelle Dhexe,Balcad,45.413311,2.421169996,58,BALAD
2509,Quracley,Hiraan,Jalalaqsi,45.49573898,3.259720087,58,JALALAQSI
4950,Nooleeye,Galgaduud,Ceel Dheer,46.91238022,4.161220074,58,GALAD
6841,Labadaban 18,Gedo,Ceel Waaq,41.15971,2.78295,58,EL WAK
726,Hanghei,Bari,Qardho,49.0821991,10.20069981,58,WACIYA
177,Gubadka,Awdal,Borama,43.16790396,9.89673193,58,BORAMA
443,Balli samokaab,Sool,Caynabo,46.2955896,9.68006554,58,AYNABO
7361,France embassy,Banadir,Banadir,45.349117,2.037117,57,SHANGANI
3258,Shagow,Bay,Baydhaba,43.59249115,3.096080065,57,BAIDOA
472,Kalax,Sool,Laas Caanood,47.10967064,8.77364432,57,LAS ANOD
3239,Mukubo,Bay,Baydhaba,43.49488831,3.215019941,57,BAIDOA
10250,Ubaare,Bay,Buur Hakaba,44.03794098,2.756449938,57,BURHAKABA
5287,Burdir,Galgaduud,Ceel Dheer,47.59624,4.30242,57,EL DHERE
