OBJECTID,SETTLEMENT,REG_NAME,DIST_NAME,tribe_level,percent,Source,Confidence,Tribe_name,,,
6389,Baghdad,Gedo,Baardheere,1,100%,,,Darood,,,
2272,Labo warood,Mudug,Gaalkacyo,1,100%,,,Darood,,,
2120,Gaatir-oodan,Bari,Qandala,1,100%,,,Darood,,,
2132,Marsheed,Bari,Qandala,1,100%,,,Darood,,,
1863,Madar moge,Sanaag,Ceerigaabo,1,100%,,,Darood,,,
7772,Buulo weyn,Shabelle Hoose,Afgooye,1,100%,,,Darood,,,
2143,Shebaab,Bari,Qandala,1,100%,,,Darood,,,
6493,Bilis yar,Gedo,Baardheere,1,100%,,,Darood,,,
6543,Buulo caddey,Gedo,Baardheere,1,100%,,,Darood,,,
2150,Afkarrin (medlaha),Bari,Qandala,1,100%,,,Darood,,,
2053,Xoogaad,Bari,Caluula,1,100%,,,Darood,,,
1904,Dagaar,Sanaag,Ceerigaabo,1,100%,,,Darood,,,
1970,Xabaasha-waale,Sanaag,Laasqoray,1,100%,,,Darood,,,
2142,Xamure,Bari,Iskushuban,1,100%,,,Darood,,,
2144,Xijijle,Bari,Qandala,1,100%,,,Darood,,,
1831,Xabaala amare,Sanaag,Ceerigaabo,1,100%,,,Darood,,,
2186,Gar-hel,Bari,Qardho,1,100%,,,Darood,,,
2100,Iskorosaar,Bari,Iskushuban,1,100%,,,Darood,,,
2318,Ilmo adheer,Nugaal,Burtinle,1,100%,,,Darood,,,
1998,Dhamiije- tiro,Bari,Bossaso,1,100%,,,Darood,,,
6515,Hagar gandoob,Gedo,Baardheere,1,100%,,,Darood,,,
1896,Booca satellite,Sanaag,Ceerigaabo,1,100%,,,Darood,,,
6381,Qasaalay,Gedo,Baardheere,1,100%,,,Darood,,,
2137,Dhaankadus,Bari,Qandala,1,100%,,,Darood,,,
2305,Sallax,Nugaal,Burtinle,1,100%,,,Darood,,,
6437,Hergaanta maadey /bali do,Gedo,Baardheere,1,100%,,,Darood,,,
2089,Qorraxaad,Bari,Iskushuban,1,100%,,,Darood,,,
2155,Buq-catooti,Bari,Iskushuban,1,100%,,,Darood,,,
2025,Ceel dhidar,Bari,Bandarbeyla,1,100%,,,Darood,,,
1882,Doonyaha sattellite,Sanaag,Ceerigaabo,1,100%,,,Darood,,,
2134,Dhasaan,Bari,Qandala,1,100%,,,Darood,,,
2124,Tuulo-ciise,Bari,Qandala,1,100%,,,Darood,,,
6491,Taraka,Gedo,Baardheere,1,100%,,,Darood,,,
1989,Badhan,Sanaag,Laasqoray,1,100%,,,Darood,,,
6767,Yaxaasow,Gedo,Baardheere,1,100%,,,Darood,,,
2047,Dibir,Bari,Caluula,1,100%,,,Darood,,,
2315,Ceel wacays,Nugaal,Burtinle,1,100%,,,Darood,,,
2340,Hayaanle 2,Nugaal,Burtinle,1,100%,,,Darood,,,
2116,Daray-madobe,Bari,Qandala,1,100%,,,Darood,,,
2327,Baley,Nugaal,Garoowe,1,100%,,,Darood,,,
6811,Baar jabi,Gedo,Baardheere,1,100%,,,Darood,,,
2109,Karduush,Bari,Iskushuban,1,100%,,,Darood,,,
2180,Libow,Bari,Qardho,1,100%,,,Darood,,,
1999,Tuur-idaad,Bari,Bossaso,1,100%,,,Darood,,,
6472,Garuun,Gedo,Baardheere,1,100%,,,Darood,,,
2123,Boholle,Bari,Qandala,1,100%,,,Darood,,,
1421,Dhuxun,Woqooyi Galbeed,Berbera,1,100%,,,Darood,,,
531,Ceel dibir,Sanaag,Ceerigaabo,1,100%,,,Darood,,,
2106,Biyo gaduud,Bari,Bandarbeyla,1,100%,,,Darood,,,
2133,Afcad,Bari,Qandala,1,100%,,,Darood,,,
2130,Buuxaale,Bari,Qandala,1,100%,,,Darood,,,
1516,Canjeel,Woqooyi Galbeed,Hargeysa,1,100%,,,Darood,,,
2252,Libaaxo,Nugaal,Garoowe,1,100%,,,Darood,,,
2158,Libaax-xar,Bari,Qardho,1,100%,,,Darood,,,
2121,Qaloocan,Bari,Qandala,1,100%,,,Darood,,,
1992,Xubeera,Sanaag,Laasqoray,1,100%,,,Darood,,,
2256,Garmaal,Bari,Bandarbeyla,1,100%,,,Darood,,,
2079,Dhextaal,Bari,Iskushuban,1,100%,,,Darood,,,
6660,Mugdiile,Gedo,Baardheere,1,100%,,,Darood,,,
2126,Maygaag,Bari,Qandala,1,100%,,,Darood,,,
2049,Buuro-xamur,Bari,Caluula,1,100%,,,Darood,,,
2074,Sayn weyn  ida jabis,Bari,Caluula,1,100%,,,Darood,,,
1872,Galool-dheer,Sanaag,Ceerigaabo,1,100%,,,Darood,,,
2260,Damal samale,Bari,Qardho,1,100%,,,Darood,,,
6384,Buulo wiin ajuuraan,Gedo,Baardheere,1,100%,,,Darood,,,
2127,Qurac,Bari,Qandala,1,100%,,,Darood,,,
1974,Mush-xaleed,Sanaag,Laasqoray,1,100%,,,Darood,,,
2185,Sanjilbo,Bari,Qardho,1,100%,,,Darood,,,
2198,Abaaray,Nugaal,Burtinle,1,100%,,,Darood,,,
6588,Gal gal muudey/ bay gaal,Gedo,Baardheere,1,100%,,,Darood,,,
2028,Laas-baxay,Bari,Bandarbeyla,1,100%,,,Darood,,,
2088,Qora-laha,Bari,Iskushuban,1,100%,,,Darood,,,
2103,Biike,Bari,Iskushuban,1,100%,,,Darood,,,
2078,Ciisse,Bari,Iskushuban,1,100%,,,Darood,,,
2163,Ceeley,Bari,Qardho,1,100%,,,Darood,,,
2138,Qaanlaaye,Bari,Qandala,1,100%,,,Darood,,,
2090,Conqoro,Bari,Iskushuban,1,100%,,,Darood,,,
1972,Geed la-rifay,Sanaag,Ceerigaabo,1,100%,,,Darood,,,
2129,Dharin,Bari,Qandala,1,100%,,,Darood,,,
2210,Berin cad,Nugaal,Burtinle,1,100%,,,Darood,,,
1861,Baqlo-jabis,Sanaag,Ceerigaabo,1,100%,,,Darood,,,
2055,Bilcil,Bari,Caluula,1,100%,,,Darood,,,
2128,Haraaryo kow,Bari,Qandala,1,100%,,,Darood,,,
2040,Caluula,Bari,Caluula,1,100%,,,Darood,,,
2073,Hudyo,Bari,Caluula,1,100%,,,Darood,,,
4382,Biilale,Gedo,Luuq,1,100%,,,Darood,,,
2117,Dandamale,Bari,Qandala,1,100%,,,Darood,,,
9798,Dhoobley,Shabelle Hoose,Qoryooley,1,100%,,,Darood,,,
2261,Suuj,Bari,Bandarbeyla,1,100%,,,Darood,,,
2196,Kala-bayr,Nugaal,Burtinle,1,100%,,,Darood,,,
2202,Darayle,Nugaal,Garoowe,1,100%,,,Darood,,,
556,Qayaad samo,Sanaag,Laasqoray,1,100%,,,Darood,,,
2146,Markadaan,Bari,Qandala,1,100%,,,Darood,,,
1864,Midhasi,Sanaag,Ceerigaabo,1,100%,,,Darood,,,
1847,Ruguda,Sanaag,Ceerigaabo,1,100%,,,Darood,,,
2184,Xeradaa/muudal,Sanaag,Laasqoray,1,100%,,,Darood,,,
2195,Xamur,Nugaal,Garoowe,1,100%,,,Darood,,,
2009,Balli-khadar,Bari,Bossaso,1,100%,,,Darood,,,
2058,Barxa,Bari,Caluula,1,100%,,,Darood,,,
2118,Talal,Bari,Qandala,1,100%,,,Darood,,,
2062,Dhuxun,Bari,Caluula,1,100%,,,Darood,,,
2206,Laac-dheere,Nugaal,Garoowe,1,100%,,,Darood,,,
2081,Hoosin gaabo,Bari,Iskushuban,1,100%,,,Darood,,,
2125,Galayr,Bari,Iskushuban,1,100%,,,Darood,,,
5080,Toore,Mudug,Hobyo,1,100%,,,Darood,,,
2075,Kawarre,Bari,Caluula,1,100%,,,Darood,,,
2259,Qundhed,Bari,Bandarbeyla,1,100%,,,Darood,,,
2314,Rabbaable,Nugaal,Garoowe,1,100%,,,Darood,,,
2328,22 village,Nugaal,Garoowe,1,100%,,,Darood,,,
2200,Qabaal,Nugaal,Garoowe,1,100%,,,Darood,,,
2019,Ufeyn-sare,Bari,Bossaso,1,100%,,,Darood,,,
2094,Bali-shillin,Bari,Iskushuban,1,100%,,,Darood,,,
2156,Dawaar,Bari,Qandala,1,100%,,,Darood,,,
2119,Haraaryo,Bari,Qandala,1,100%,,,Darood,,,
2111,Laamiye,Bari,Iskushuban,1,100%,,,Darood,,,
2218,Jiingada,Nugaal,Burtinle,1,100%,,,Darood,,,
2122,Dhasaq,Bari,Qandala,1,100%,,,Darood,,,
6333,Raaxoole/buulo gaduud,Gedo,Baardheere,1,100%,,,Darood,,,
2288,Mayle,Nugaal,Burtinle,1,100%,,,Darood,,,
2060,Goobiya,Bari,Caluula,1,100%,,,Darood,,,
6369,Degmareer,Gedo,Baardheere,1,100%,,,Darood,,,
6450,Uusle,Gedo,Baardheere,1,100%,,,Darood,,,
2099,Fundhuc-dule,Bari,Bandarbeyla,1,100%,,,Darood,,,
2014,Dameer,Bari,Bossaso,1,100%,,,Darood,,,
1878,Xarshaw,Sanaag,Ceerigaabo,1,100%,,,Darood,,,
2056,Yicis,Bari,Caluula,1,100%,,,Darood,,,
2044,Xaabbo,Bari,Caluula,1,100%,,,Darood,,,
1976,Habar shiro,Sanaag,Laasqoray,1,100%,,,Darood,,,
2151,Af-bashaashin,Bari,Qandala,1,100%,,,Darood,,,
2054,Xays loho,Bari,Caluula,1,100%,,,Darood,,,
6415,Shiraaw,Gedo,Baardheere,1,100%,,,Darood,,,
6499,Sheekhey,Gedo,Baardheere,1,100%,,,Darood,,,
6513,Haaji ibraahim gaabow,Gedo,Baardheere,1,100%,,,Darood,,,
2046,Geed-xagar,Bari,Caluula,1,100%,,,Darood,,,
6645,Buulo weyn,Gedo,Baardheere,1,100%,,,Darood,,,
6465,Tugeerey,Gedo,Baardheere,1,100%,,,Darood,,,
6512,Buulo gurung,Gedo,Baardheere,1,100%,,,Darood,,,
2085,Coomaay,Bari,Iskushuban,1,100%,,,Darood,,,
2113,Dawacaaley,Bari,Iskushuban,1,100%,,,Darood,,,
6501,Baloow,Gedo,Baardheere,1,100%,,,Darood,,,
2038,Hul-canood,Bari,Bandarbeyla,1,100%,,,Darood,,,
2013,Xammure,Bari,Bossaso,1,100%,,,Darood,,,
2307,Ceel-berde,Mudug,Gaalkacyo,1,100%,,,Darood,,,
6636,Sarinley,Gedo,Baardheere,1,100%,,,Darood,,,
2066,Faranfar,Bari,Caluula,1,100%,,,Darood,,,
2149,Butiyaalo,Bari,Qandala,1,100%,,,Darood,,,
2072,Ximistiyo,Bari,Caluula,1,100%,,,Darood,,,
2087,Xeela,Bari,Iskushuban,1,100%,,,Darood,,,
2322,Siigadheer,Nugaal,Garoowe,1,100%,,,Darood,,,
6569,Leheleey,Gedo,Baardheere,1,100%,,,Darood,,,
6356,Shanta mundulle,Gedo,Baardheere,1,100%,,,Darood,,,
2255,Falfalax,Bari,Bandarbeyla,1,100%,,,Darood,,,
2197,Birta-dheer,Nugaal,Garoowe,1,100%,,,Darood,,,
6621,Qodob,Gedo,Baardheere,1,100%,,,Darood,,,
6524,Aaminey 9,Gedo,Baardheere,1,100%,,,Darood,,,
6433,Toore,Gedo,Baardheere,1,100%,,,Darood,,,
787,Talamoge,Bari,Caluula,1,100%,,,Darood,,,
6702,Suuban gaduud,Gedo,Baardheere,1,100%,,,Darood,,,
2064,Kawarre,Bari,Caluula,1,100%,,,Darood,,,
626,Bolimoog,Bari,Caluula,1,100%,,,Darood,,,
2343,Laqlaajisle,Nugaal,Burtinle,1,100%,,,Darood,,,
1991,Rad,Sanaag,Laasqoray,1,100%,,,Darood,,,
6413,Katar biil,Gedo,Baardheere,1,100%,,,Darood,,,
2069,Xabaalo ambiyaad,Bari,Caluula,1,100%,,,Darood,,,
2057,Muudiya,Bari,Caluula,1,100%,,,Darood,,,
6541,Biilale,Gedo,Baardheere,1,100%,,,Darood,,,
2063,Fagoolo,Bari,Caluula,1,100%,,,Darood,,,
2067,Runyo,Bari,Caluula,1,100%,,,Darood,,,
2051,Kalaale,Bari,Caluula,1,100%,,,Darood,,,
2203,Quraca-dheer,Nugaal,Garoowe,1,100%,,,Darood,,,
1987,Sac-qooqis,Sanaag,Laasqoray,1,100%,,,Darood,,,
6458,Buulo marer,Gedo,Baardheere,1,100%,,,Darood,,,
6412,Gorgorey,Gedo,Baardheere,1,100%,,,Darood,,,
2070,Af kala haye,Bari,Caluula,1,100%,,,Darood,,,
2012,Mareera,Bari,Bossaso,1,100%,,,Darood,,,
6650,War-midow,Gedo,Baardheere,1,100%,,,Darood,,,
6671,Lowimugey,Gedo,Baardheere,1,100%,,,Darood,,,
6504,Cumar faqi,Gedo,Baardheere,1,100%,,,Darood,,,
6344,Mal malkuus,Gedo,Baardheere,1,100%,,,Darood,,,
2071,Garsa,Bari,Caluula,1,100%,,,Darood,,,
2208,Kala-rog,Nugaal,Burtinle,1,100%,,,Darood,,,
2250,Farxaamud,Nugaal,Garoowe,1,100%,,,Darood,,,
5429,Kismaayo,Juba Hoose,Kismaayo,1,100%,,,Darood,,,
2267,Roox,Mudug,Galdogob,1,100%,,,Darood,,,
2273,Xarfo,Mudug,Gaalkacyo,1,100%,,,Darood,,,
5073,Sangadud,Mudug,Gaalkacyo,1,100%,,,Darood,,,
2278,Tuulo xabiibo,Mudug,Gaalkacyo,1,100%,,,Darood,,,
5056,Isgowrac,Mudug,Gaalkacyo,1,100%,,,Darood,,,
5065,Duqaaqo,Mudug,Gaalkacyo,1,100%,,,Darood,,,
5064,Carfuuda,Mudug,Gaalkacyo,1,100%,,,Darood,,,
2263,Galcadale,Mudug,Gaalkacyo,1,100%,,,Darood,,,
2270,Af-weyn,Mudug,Gaalkacyo,1,100%,,,Darood,,,
5067,Jilable,Mudug,Gaalkacyo,1,100%,,,Darood,,,
2211,Cadaygabgabo,Mudug,Gaalkacyo,1,100%,,,Darood,,,
2276,Faratooyo,Mudug,Gaalkacyo,1,100%,,,Darood,,,
2212,Faratooyo,Nugaal,Burtinle,1,100%,,,Darood,,,
5488,Yoontoy,Juba Hoose,Kismaayo,1,100%,,,Darood,,,
2736,Jalalaqsi,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2737,Shaw,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
416,Qoryaale,Togdheer,Burco,1,100%,,,Hawiye,,,
2766,Dirgoys,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
8575,Baqdaad,Shabelle Dhexe,Balcad,1,100%,,,Hawiye,,,
2762,Kurdaaley,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
8062,Garas weyne,Shabelle Hoose,Afgooye,1,100%,,,Hawiye,,,
2774,Qoryaale,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2753,Biyo kulul,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2752,Bilaal,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2776,Baqdaad bari,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2764,Qoor-gooye,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2759,Qurac-jafle,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2747,Cariishley,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2739,Ban eyle,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2773,Buulo weyne,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2925,Ceceel caano,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2741,Garas weyne,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2784,Hilo dufle,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2778,Buulo shiikh cilmi,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2765,Marerow,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2777,Xudaley,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2767,Waasame,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2772,Bukuraale,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2785,Buulo banaan,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2771,Buulo cali,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2761,Yoomow,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2742,Jameeco alindi,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2787,Dufaley,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2769,Mohamud baroole,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2788,Buulo qodaxleey,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2760,Jaro,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2724,Shabeeleye,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2783,Raqay,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2749,Jimbiley,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2751,Jaciir,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2780,Tugaarta,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2790,Tuugaareey,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2744,Barqo weyn,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2796,Gawaaneey,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2786,Buulo godey,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2792,Dhegdheer,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2789,Caag-damale,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2768,Aw mahad,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,
2887,Nageeye,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,Hawadle
2236,Qoryaale,Nugaal,Eyl,1,100%,,,Hawiye,,,Hawadle
2779,Daba yare,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,Hawadle
2757,Buulo-mudul,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,Hawadle
2758,Shirkadda,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,Hawadle
2782,Siiboy bari,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,Hawadle
2748,Baqdaad,Hiraan,Jalalaqsi,1,100%,,,Hawiye,,,Hawadle
480,Qoriiley,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1755,Laaso-ceel-berdaale,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
479,Laascaanood,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1773,Laas caanood/far-xaskule,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1774,Laas caanood/howl-wadaag,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1775,Laas caanood/gol-khatumo,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1776,Laas caanood/wadajir,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
492,Karin gorfood,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
433,Karin dabayl,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1757,Kala-jeex,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
475,Kala baydh,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
11020,Kaam-barwaaqo,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1759,Higlo-fiqi,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1753,Halhaliye,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1764,God-qaboobe,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1760,Garac-laqu-dhal,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1771,Gambare,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1756,Gacandar,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1766,Fardhidin,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1822,Hol-hol,Sool,Xudun,1,100%,,,Darood,,,Hawadle
1823,Dib-shabeel,Sool,Xudun,1,100%,,,Darood,,,Hawadle
1824,Lafa wayne,Sool,Xudun,1,100%,,,Darood,,,Hawadle
1825,Dhaban,Sool,Xudun,1,100%,,,Darood,,,Hawadle
1763,Faleeryale,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1752,Dan,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1772,Dalyare,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1826,Gorofley,Sool,Xudun,1,100%,,,Darood,,,Hawadle
1827,Darya geesa-wayn,Sool,Xudun,1,100%,,,Darood,,,Hawadle
1828,Sufur wayne,Sool,Xudun,1,100%,,,Darood,,,Hawadle
1830,Hangey,Sool,Xudun,1,100%,,,Darood,,,Hawadle
1767,Daba-taag,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1762,Canjiid,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1758,Buuro-hadal,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1765,Buulal,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1754,Buq-xaar,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1832,Laf weyne,Sool,Xudun,1,100%,,,Darood,,,Hawadle
1919,Bohol,Sool,Xudun,1,100%,,,Darood,,,Hawadle
1926,Dogoble,Sool,Xudun,1,100%,,,Darood,,,Hawadle
1928,God-dheer,Sool,Xudun,1,100%,,,Darood,,,Hawadle
491,Boocame,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
482,Adhicadeeye,Sool,Laas Caanood,1,100%,,,Darood,,,Hawadle
1941,Faraguul,Sool,Xudun,1,100%,,,Darood,,,Hawadle
1942,Ceel lahelay,Sool,Xudun,1,100%,,,Darood,,,Hawadle
1944,Sabawanaag,Sool,Xudun,1,100%,,,Darood,,,Hawadle
1954,Shoodhe satellite,Sool,Xudun,1,100%,,,Darood,,,
1795,Tuulo samakaab,Sool,Laas Caanood,2,100%,,,Harti,,,
11021,Tuka-raq,Sool,Laas Caanood,2,100%,,,Harti,,,
1768,Sahdheer,Sool,Laas Caanood,2,100%,,,Harti,,,
1761,Saha-gebogebo,Sool,Laas Caanood,2,100%,,,Harti,,,
435,Godoble,Sool,Xudun,2,100%,,,Harti,,,
439,Xudun,Sool,Xudun,2,100%,,,Harti,,,
1811,Docolaha,Sool,Xudun,2,100%,,,Harti,,,
1813,Sarmaanyo,Sool,Xudun,2,100%,,,Harti,,,
480,Qoriiley,Sool,Laas Caanood,2,100%,,,Harti,,,
1755,Laaso-ceel-berdaale,Sool,Laas Caanood,2,100%,,,Harti,,,
479,Laascaanood,Sool,Laas Caanood,2,100%,,,Harti,,,
1773,Laas caanood/far-xaskule,Sool,Laas Caanood,2,100%,,,Harti,,,
1774,Laas caanood/howl-wadaag,Sool,Laas Caanood,2,100%,,,Harti,,,
1775,Laas caanood/gol-khatumo,Sool,Laas Caanood,2,100%,,,Harti,,,
1776,Laas caanood/wadajir,Sool,Laas Caanood,2,100%,,,Harti,,,
492,Karin gorfood,Sool,Laas Caanood,2,100%,,,Harti,,,
433,Karin dabayl,Sool,Laas Caanood,2,100%,,,Harti,,,
1757,Kala-jeex,Sool,Laas Caanood,2,100%,,,Harti,,,
475,Kala baydh,Sool,Laas Caanood,2,100%,,,Harti,,,
11020,Kaam-barwaaqo,Sool,Laas Caanood,2,100%,,,Harti,,,
1759,Higlo-fiqi,Sool,Laas Caanood,2,100%,,,Harti,,,
1753,Halhaliye,Sool,Laas Caanood,2,100%,,,Harti,,,
1764,God-qaboobe,Sool,Laas Caanood,2,100%,,,Harti,,,
5429,Kismaayo,Juba Hoose,Kismaayo,2,100%,,,Harti,,,
2267,Roox,Mudug,Galdogob,2,100%,,,Harti,,,
2273,Xarfo,Mudug,Gaalkacyo,2,100%,,,Harti,,,
5073,Sangadud,Mudug,Gaalkacyo,2,100%,,,Harti,,,
2278,Tuulo xabiibo,Mudug,Gaalkacyo,2,100%,,,Harti,,,
5056,Isgowrac,Mudug,Gaalkacyo,2,100%,,,Harti,,,
5065,Duqaaqo,Mudug,Gaalkacyo,2,100%,,,Harti,,,
5064,Carfuuda,Mudug,Gaalkacyo,2,100%,,,Harti,,,
2263,Galcadale,Mudug,Gaalkacyo,2,100%,,,Harti,,,
2270,Af-weyn,Mudug,Gaalkacyo,2,100%,,,Harti,,,
5067,Jilable,Mudug,Gaalkacyo,2,100%,,,Harti,,,
2211,Cadaygabgabo,Mudug,Gaalkacyo,2,100%,,,Harti,,,
2276,Faratooyo,Mudug,Gaalkacyo,2,100%,,,Harti,,,
2212,Faratooyo,Nugaal,Burtinle,2,100%,,,Harti,,,
5488,Yoontoy,Juba Hoose,Kismaayo,2,100%,,,Harti,,,
5076,"Galkacyo/garsoor, horumar",Mudug,Gaalkacyo,2,100%,,,x,,,
2265,Bacaadweyn,Mudug,Galdogob,2,100%,,,x,,,
2304,Buubi,Mudug,Gaalkacyo,2,100%,,,x,,,
2264,Bayra,Mudug,Galdogob,2,100%,,,x,,,
2266,Catoosh,Mudug,Gaalkacyo,2,100%,,,x,,,
5071,Laanwaaley,Mudug,Gaalkacyo,2,100%,,,x,,,
2351,Bali abees,Mudug,Gaalkacyo,2,100%,,,x,,,
2287,Gal dhuumood,Mudug,Galdogob,2,100%,,,x,,,
5157,Biyo gaduud,Galgaduud,Cadaado,2,100%,,,x,,,
2297,Doomariyo,Mudug,Jariiban,2,100%,,,x,,,
2719,Afcad,Hiraan,Bulo Burto,2,100%,,,Harti,,,
2275,Bilcil,Mudug,Gaalkacyo,2,100%,,,Harti,,,
2291,Cel-xagar,Mudug,Jariiban,2,100%,,,Harti,,,
2313,Cara-caso,Mudug,Jariiban,2,100%,,,Harti,,,
4466,Qalwo,Gedo,Garbahaarey,2,100%,,,Harti,,,
2300,Xammure,Mudug,Jariiban,2,100%,,,Harti,,,
5481,Canjeel,Juba Hoose,Kismaayo,2,100%,,,Harti,,,
6852,Ceel waaq/buusaar,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6858,Ceel waaq/october,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6849,Ceel waaq/madino,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6848,Ceel waaq/hawl wadaag,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6774,Sandacaar,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6883,Garsaal,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6583,Indhaceel,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6706,Kunaso/meeri,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6834,El banda,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6939,Haramandheera,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6822,Horbaati,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6962,War benle,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6813,Sheebow,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6770,Jambiile,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6879,Qamuudo,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6874,Warxoor,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6784,Seddex jiirood 2,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6686,Caasha cad,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6927,Dhaso,Gedo,Ceel Waaq,2,100%,,,Harti,,,
4616,Qeyraamiso,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6961,Wantey,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6729,Muudaale,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6853,Samaroole,Gedo,Ceel Waaq,2,100%,,,Harti,,,
6737,Isack yaal,Gedo,Ceel Waaq,2,100%,,,Harti,,,
7008,Yado i,Gedo,Ceel Waaq,2,100%,,,Harti,,,
